"orthology_group","gene_stable_id","protein_stable_id","species","orthology_designation"
"000051177","FBgn0038731","FBpp0083208","drosophila_melanogaster","all life"
"000051177","FBgn0038732","FBpp0083203","drosophila_melanogaster","all life"
"000051177","FBgn0038733","FBpp0083204","drosophila_melanogaster","all life"
"000051177","FBgn0038734","FBpp0083205","drosophila_melanogaster","all life"
"000051177","FBgn0039156","FBpp0083935","drosophila_melanogaster","all life"
"000051177","FBgn0263120","FBpp0305216","drosophila_melanogaster","all life"
"000051177","FBgn0265187","FBpp0308253","drosophila_melanogaster","all life"
"000051177","FBgn0267828","FBpp0312556","drosophila_melanogaster","all life"
"000051177","FBgn0286723","FBpp0080168","drosophila_melanogaster","all life"
"000051177","SPBC18H10.02","SPBC18H10.02.1:pep","schizosaccharomyces_pombe","all life"
"000051177","SPBP4H10.11c","SPBP4H10.11c.1:pep","schizosaccharomyces_pombe","all life"
"000051177","WBGene00003179","C52B9.9.1","caenorhabditis_elegans","all life"
"000051177","WBGene00007082","AH10.1.1","caenorhabditis_elegans","all life"
"000051177","WBGene00008669","F11A3.1.2","caenorhabditis_elegans","all life"
"000051177","WBGene00009106","F25C8.4.1","caenorhabditis_elegans","all life"
"000051177","WBGene00009218","F28D1.9.1","caenorhabditis_elegans","all life"
"000051177","WBGene00011173","R09E10.3.1","caenorhabditis_elegans","all life"
"000051177","WBGene00016108","C25G6.3.1","caenorhabditis_elegans","all life"
"000051177","WBGene00016716","C46F4.2.2","caenorhabditis_elegans","all life"
"000051177","WBGene00017012","D1009.1a.1","caenorhabditis_elegans","all life"
"000051177","WBGene00018152","F37C12.7.1","caenorhabditis_elegans","all life"
"000051177","WBGene00019920","R07C3.4.1","caenorhabditis_elegans","all life"
"000051177","WBGene00020343","T08B1.6.1","caenorhabditis_elegans","all life"
"000051177","WBGene00020634","T20F7.7.1","caenorhabditis_elegans","all life"
"000051177","WBGene00022849","ZK1127.2.1","caenorhabditis_elegans","all life"
"000051177","YBR041W","YBR041W","saccharomyces_cerevisiae","all life"
"000051177","YER015W","YER015W","saccharomyces_cerevisiae","all life"
"000051177","YIL009W","YIL009W","saccharomyces_cerevisiae","all life"
"000051177","YMR246W","YMR246W","saccharomyces_cerevisiae","all life"
"000051177","YOR317W","YOR317W","saccharomyces_cerevisiae","all life"
"000051177","b0037","AAC73148","escherichia_coli","all life"
"000051177","b1701","AAC74771","escherichia_coli","all life"
"000051177","b1805","AAC74875","escherichia_coli","all life"
"000051177","b2260","AAC75320","escherichia_coli","all life"
"000051177","b2836","AAC75875","escherichia_coli","all life"
"000051243","AT3G03910","AT3G03910.1","arabidopsis_thaliana","all life"
"000051243","AT5G07440","AT5G07440.1","arabidopsis_thaliana","all life"
"000051243","AT5G18170","AT5G18170.1","arabidopsis_thaliana","all life"
"000051243","ENSDARG00000008816","ENSDARP00000008646","danio_rerio","all life"
"000051243","ENSDARG00000101074","ENSDARP00000135641","danio_rerio","all life"
"000051243","ENSG00000182890","ENSP00000327589","homo_sapiens","all life"
"000051243","ENSMUSG00000021794","ENSMUSP00000022322","mus_musculus","all life"
"000051243","FBgn0001098","FBpp0088988","drosophila_melanogaster","all life"
"000051243","SPCC622.12c","SPCC622.12c.1:pep","schizosaccharomyces_pombe","all life"
"000051243","WBGene00014095","ZK829.4.1","caenorhabditis_elegans","all life"
"000051243","YAL062W","YAL062W","saccharomyces_cerevisiae","all life"
"000051243","YOR375C","YOR375C","saccharomyces_cerevisiae","all life"
"000051243","b1761","AAC74831","escherichia_coli","all life"
"000051388","AT1G47290","AT1G47290.2","arabidopsis_thaliana","all life"
"000051388","AT2G26260","AT2G26260.1","arabidopsis_thaliana","all life"
"000051388","AT2G43420","AT2G43420.1","arabidopsis_thaliana","all life"
"000051388","ENSDARG00000099315","ENSDARP00000140493","danio_rerio","all life"
"000051388","ENSG00000147383","ENSP00000359297","homo_sapiens","all life"
"000051388","ENSMUSG00000031349","ENSMUSP00000033715","mus_musculus","all life"
"000051388","FBgn0035147","FBpp0072455","drosophila_melanogaster","all life"
"000051388","SPBC3F6.02c","SPBC3F6.02c.1:pep","schizosaccharomyces_pombe","all life"
"000051388","WBGene00015298","C01F1.3a.1","caenorhabditis_elegans","all life"
"000051388","WBGene00022498","ZC8.1.1","caenorhabditis_elegans","all life"
"000051388","WBGene00022616","ZC449.6.1","caenorhabditis_elegans","all life"
"000051388","YGL001C","YGL001C","saccharomyces_cerevisiae","all life"
"000051388","b0869","AAC73956","escherichia_coli","all life"
"000051388","b3619","AAC76643","escherichia_coli","all life"
"000051402","AT1G07670","AT1G07670.2","arabidopsis_thaliana","all life"
"000051402","AT1G07810","AT1G07810.1","arabidopsis_thaliana","all life"
"000051402","AT1G10130","AT1G10130.1","arabidopsis_thaliana","all life"
"000051402","AT1G17260","AT1G17260.1","arabidopsis_thaliana","all life"
"000051402","AT1G27770","AT1G27770.1","arabidopsis_thaliana","all life"
"000051402","AT1G63440","AT1G63440.1","arabidopsis_thaliana","all life"
"000051402","AT1G80660","AT1G80660.1","arabidopsis_thaliana","all life"
"000051402","AT2G07560","AT2G07560.1","arabidopsis_thaliana","all life"
"000051402","AT2G18960","AT2G18960.1","arabidopsis_thaliana","all life"
"000051402","AT2G19110","AT2G19110.2","arabidopsis_thaliana","all life"
"000051402","AT2G22950","AT2G22950.1","arabidopsis_thaliana","all life"
"000051402","AT2G24520","AT2G24520.2","arabidopsis_thaliana","all life"
"000051402","AT2G41560","AT2G41560.1","arabidopsis_thaliana","all life"
"000051402","AT3G21180","AT3G21180.1","arabidopsis_thaliana","all life"
"000051402","AT3G22910","AT3G22910.1","arabidopsis_thaliana","all life"
"000051402","AT3G42640","AT3G42640.1","arabidopsis_thaliana","all life"
"000051402","AT3G47950","AT3G47950.1","arabidopsis_thaliana","all life"
"000051402","AT3G57330","AT3G57330.1","arabidopsis_thaliana","all life"
"000051402","AT3G60330","AT3G60330.4","arabidopsis_thaliana","all life"
"000051402","AT3G63380","AT3G63380.1","arabidopsis_thaliana","all life"
"000051402","AT4G00900","AT4G00900.1","arabidopsis_thaliana","all life"
"000051402","AT4G11730","AT4G11730.1","arabidopsis_thaliana","all life"
"000051402","AT4G29900","AT4G29900.1","arabidopsis_thaliana","all life"
"000051402","AT4G30110","AT4G30110.1","arabidopsis_thaliana","all life"
"000051402","AT4G30120","AT4G30120.1","arabidopsis_thaliana","all life"
"000051402","AT4G30190","AT4G30190.2","arabidopsis_thaliana","all life"
"000051402","AT4G33520","AT4G33520.2","arabidopsis_thaliana","all life"
"000051402","AT4G37270","AT4G37270.1","arabidopsis_thaliana","all life"
"000051402","AT4G37640","AT4G37640.1","arabidopsis_thaliana","all life"
"000051402","AT5G21930","AT5G21930.1","arabidopsis_thaliana","all life"
"000051402","AT5G44790","AT5G44790.1","arabidopsis_thaliana","all life"
"000051402","AT5G53010","AT5G53010.1","arabidopsis_thaliana","all life"
"000051402","AT5G57110","AT5G57110.2","arabidopsis_thaliana","all life"
"000051402","AT5G57350","AT5G57350.1","arabidopsis_thaliana","all life"
"000051402","AT5G62670","AT5G62670.1","arabidopsis_thaliana","all life"
"000051402","ENSDARG00000002840","ENSDARP00000118986","danio_rerio","all life"
"000051402","ENSDARG00000018259","ENSDARP00000095720","danio_rerio","all life"
"000051402","ENSDARG00000020574","ENSDARP00000043931","danio_rerio","all life"
"000051402","ENSDARG00000023445","ENSDARP00000127908","danio_rerio","all life"
"000051402","ENSDARG00000029439","ENSDARP00000042039","danio_rerio","all life"
"000051402","ENSDARG00000035458","ENSDARP00000096674","danio_rerio","all life"
"000051402","ENSDARG00000043474","ENSDARP00000087549","danio_rerio","all life"
"000051402","ENSDARG00000063433","ENSDARP00000129987","danio_rerio","all life"
"000051402","ENSDARG00000104139","ENSDARP00000141612","danio_rerio","all life"
"000051402","ENSG00000067842","ENSP00000263519","homo_sapiens","all life"
"000051402","ENSG00000165240","ENSP00000345728","homo_sapiens","all life"
"000051402","ENSMUSG00000031376","ENSMUSP00000085775","mus_musculus","all life"
"000051402","FBgn0002921","FBpp0088502","drosophila_melanogaster","all life"
"000051402","FBgn0052000","FBpp0112329","drosophila_melanogaster","all life"
"000051402","FBgn0052451","FBpp0304415","drosophila_melanogaster","all life"
"000051402","FBgn0266432","FBpp0310795","drosophila_melanogaster","all life"
"000051402","FBgn0266433","FBpp0310793","drosophila_melanogaster","all life"
"000051402","SPAC1071.10c","SPAC1071.10c.1:pep","schizosaccharomyces_pombe","all life"
"000051402","SPAC29A4.19c","SPAC29A4.19c.1:pep","schizosaccharomyces_pombe","all life"
"000051402","SPAPB2B4.04c","SPAPB2B4.04c.1:pep","schizosaccharomyces_pombe","all life"
"000051402","SPBC29A3.01","SPBC29A3.01.1:pep","schizosaccharomyces_pombe","all life"
"000051402","SPBC31E1.02c","SPBC31E1.02c.1:pep","schizosaccharomyces_pombe","all life"
"000051402","SPBC839.06","SPBC839.06.1:pep","schizosaccharomyces_pombe","all life"
"000051402","SPCC1020.01c","SPCC1020.01c.1:pep","schizosaccharomyces_pombe","all life"
"000051402","SPCC1672.11c","SPCC1672.11c.1:pep","schizosaccharomyces_pombe","all life"
"000051402","WBGene00000834","Y76A2A.2a.1","caenorhabditis_elegans","all life"
"000051402","WBGene00003153","Y67D8C.10b.1","caenorhabditis_elegans","all life"
"000051402","WBGene00004063","ZK256.1c.1","caenorhabditis_elegans","all life"
"000051402","WBGene00007248","C01G12.8.1","caenorhabditis_elegans","all life"
"000051402","WBGene00012341","W08D2.5a.1","caenorhabditis_elegans","all life"
"000051402","WBGene00013672","Y105E8A.12a.1","caenorhabditis_elegans","all life"
"000051402","WBGene00015338","C02E7.1a.1","caenorhabditis_elegans","all life"
"000051402","WBGene00015660","C09H5.2a.1","caenorhabditis_elegans","all life"
"000051402","WBGene00019875","R05C11.3.1","caenorhabditis_elegans","all life"
"000051402","YBR295W","YBR295W","saccharomyces_cerevisiae","all life"
"000051402","YDR038C","YDR038C","saccharomyces_cerevisiae","all life"
"000051402","YDR039C","YDR039C","saccharomyces_cerevisiae","all life"
"000051402","YDR040C","YDR040C","saccharomyces_cerevisiae","all life"
"000051402","YDR270W","YDR270W","saccharomyces_cerevisiae","all life"
"000051402","YGL006W","YGL006W","saccharomyces_cerevisiae","all life"
"000051402","YGL008C","YGL008C","saccharomyces_cerevisiae","all life"
"000051402","YGL167C","YGL167C","saccharomyces_cerevisiae","all life"
"000051402","YOR291W","YOR291W","saccharomyces_cerevisiae","all life"
"000051402","YPL036W","YPL036W","saccharomyces_cerevisiae","all life"
"000051402","b0484","AAC73586","escherichia_coli","all life"
"000051402","b0697","AAC73791","escherichia_coli","all life"
"000051402","b3469","AAC76494","escherichia_coli","all life"
"000051402","b4242","AAC77199","escherichia_coli","all life"
"000051411","AT1G32480","AT1G32480.1","arabidopsis_thaliana","all life"
"000051411","AT2G17130","AT2G17130.1","arabidopsis_thaliana","all life"
"000051411","AT4G35260","AT4G35260.1","arabidopsis_thaliana","all life"
"000051411","AT4G35650","AT4G35650.1","arabidopsis_thaliana","all life"
"000051411","ENSDARG00000023648","ENSDARP00000094764","danio_rerio","all life"
"000051411","ENSG00000067829","ENSP00000217901","homo_sapiens","all life"
"000051411","ENSG00000101365","ENSP00000482773","homo_sapiens","all life"
"000051411","ENSMUSG00000002010","ENSMUSP00000056502","mus_musculus","all life"
"000051411","FBgn0034105","FBpp0086326","drosophila_melanogaster","all life"
"000051411","FBgn0039358","FBpp0112201","drosophila_melanogaster","all life"
"000051411","SPAC11G7.03","SPAC11G7.03.1:pep","schizosaccharomyces_pombe","all life"
"000051411","WBGene00009440","F35G12.2.2","caenorhabditis_elegans","all life"
"000051411","WBGene00016266","C30F12.7.2","caenorhabditis_elegans","all life"
"000051411","YNL037C","YNL037C","saccharomyces_cerevisiae","all life"
"000051411","b0073","AAC73184","escherichia_coli","all life"
"000051411","b1136","AAC74220","escherichia_coli","all life"
"000051411","b1800","AAC74870","escherichia_coli","all life"
"000051417","AT1G03650","AT1G03650.1","arabidopsis_thaliana","all life"
"000051417","AT1G26220","AT1G26220.1","arabidopsis_thaliana","all life"
"000051417","AT1G32070","AT1G32070.2","arabidopsis_thaliana","all life"
"000051417","AT1G72030","AT1G72030.1","arabidopsis_thaliana","all life"
"000051417","AT2G23060","AT2G23060.1","arabidopsis_thaliana","all life"
"000051417","AT2G30090","AT2G30090.1","arabidopsis_thaliana","all life"
"000051417","AT2G39000","AT2G39000.1","arabidopsis_thaliana","all life"
"000051417","AT4G28030","AT4G28030.1","arabidopsis_thaliana","all life"
"000051417","AT4G37580","AT4G37580.1","arabidopsis_thaliana","all life"
"000051417","AT5G13780","AT5G13780.1","arabidopsis_thaliana","all life"
"000051417","AT5G67430","AT5G67430.1","arabidopsis_thaliana","all life"
"000051417","ENSDARG00000071060","ENSDARP00000095601","danio_rerio","all life"
"000051417","ENSG00000102030","ENSP00000417763","homo_sapiens","all life"
"000051417","ENSG00000173418","ENSP00000335636","homo_sapiens","all life"
"000051417","ENSMUSG00000031388","ENSMUSP00000033763","mus_musculus","all life"
"000051417","FBgn0263251","FBpp0076080","drosophila_melanogaster","all life"
"000051417","SPAC15E1.08","SPAC15E1.08.1:pep","schizosaccharomyces_pombe","all life"
"000051417","WBGene00000923","K07H8.3.1","caenorhabditis_elegans","all life"
"000051417","WBGene00018831","F54E7.9.1","caenorhabditis_elegans","all life"
"000051417","YHR013C","YHR013C","saccharomyces_cerevisiae","all life"
"000051417","b1932","AAC74999","escherichia_coli","all life"
"000051417","b4012","AAC76982","escherichia_coli","all life"
"000051417","b4307","AAC77263","escherichia_coli","all life"
"000051417","b4373","AAC77326","escherichia_coli","all life"
"000051442","AT3G27300","AT3G27300.4","arabidopsis_thaliana","all life"
"000051442","AT5G40760","AT5G40760.1","arabidopsis_thaliana","all life"
"000051442","ENSDARG00000071065","ENSDARP00000115363","danio_rerio","all life"
"000051442","ENSG00000160211","ENSP00000358633","homo_sapiens","all life"
"000051442","ENSMUSG00000031400","ENSMUSP00000004327","mus_musculus","all life"
"000051442","ENSMUSG00000089992","ENSMUSP00000131163","mus_musculus","all life"
"000051442","FBgn0004057","FBpp0074517","drosophila_melanogaster","all life"
"000051442","SPAC3A12.18","SPAC3A12.18.1:pep","schizosaccharomyces_pombe","all life"
"000051442","WBGene00007108","B0035.5.1","caenorhabditis_elegans","all life"
"000051442","YNL241C","YNL241C","saccharomyces_cerevisiae","all life"
"000051442","b1852","AAC74922","escherichia_coli","all life"
"000051500","AT1G07670","AT1G07670.2","arabidopsis_thaliana","all life"
"000051500","AT1G07810","AT1G07810.1","arabidopsis_thaliana","all life"
"000051500","AT1G10130","AT1G10130.1","arabidopsis_thaliana","all life"
"000051500","AT1G17260","AT1G17260.1","arabidopsis_thaliana","all life"
"000051500","AT1G27770","AT1G27770.1","arabidopsis_thaliana","all life"
"000051500","AT1G63440","AT1G63440.1","arabidopsis_thaliana","all life"
"000051500","AT1G80660","AT1G80660.1","arabidopsis_thaliana","all life"
"000051500","AT2G07560","AT2G07560.1","arabidopsis_thaliana","all life"
"000051500","AT2G18960","AT2G18960.1","arabidopsis_thaliana","all life"
"000051500","AT2G19110","AT2G19110.2","arabidopsis_thaliana","all life"
"000051500","AT2G22950","AT2G22950.1","arabidopsis_thaliana","all life"
"000051500","AT2G24520","AT2G24520.2","arabidopsis_thaliana","all life"
"000051500","AT2G41560","AT2G41560.1","arabidopsis_thaliana","all life"
"000051500","AT3G21180","AT3G21180.1","arabidopsis_thaliana","all life"
"000051500","AT3G22910","AT3G22910.1","arabidopsis_thaliana","all life"
"000051500","AT3G42640","AT3G42640.1","arabidopsis_thaliana","all life"
"000051500","AT3G47950","AT3G47950.1","arabidopsis_thaliana","all life"
"000051500","AT3G57330","AT3G57330.1","arabidopsis_thaliana","all life"
"000051500","AT3G60330","AT3G60330.4","arabidopsis_thaliana","all life"
"000051500","AT3G63380","AT3G63380.1","arabidopsis_thaliana","all life"
"000051500","AT4G00900","AT4G00900.1","arabidopsis_thaliana","all life"
"000051500","AT4G11730","AT4G11730.1","arabidopsis_thaliana","all life"
"000051500","AT4G29900","AT4G29900.1","arabidopsis_thaliana","all life"
"000051500","AT4G30110","AT4G30110.1","arabidopsis_thaliana","all life"
"000051500","AT4G30120","AT4G30120.1","arabidopsis_thaliana","all life"
"000051500","AT4G30190","AT4G30190.2","arabidopsis_thaliana","all life"
"000051500","AT4G33520","AT4G33520.2","arabidopsis_thaliana","all life"
"000051500","AT4G37270","AT4G37270.1","arabidopsis_thaliana","all life"
"000051500","AT4G37640","AT4G37640.1","arabidopsis_thaliana","all life"
"000051500","AT5G21930","AT5G21930.1","arabidopsis_thaliana","all life"
"000051500","AT5G44790","AT5G44790.1","arabidopsis_thaliana","all life"
"000051500","AT5G53010","AT5G53010.1","arabidopsis_thaliana","all life"
"000051500","AT5G57110","AT5G57110.2","arabidopsis_thaliana","all life"
